transaction_id,donor_reference,transaction_date,amount,currency,payment_method,payment_status,bank_reference,processing_fee,net_amount,campaign_code,data_source
42973,DNR-06720,2023-08-05,76.43,GBP,Bank Transfer,Completed,BK713523,0.0,76.43,C130.0,Finance System
42974,DNR-06720,2024-03-21,85.1,GBP,Cheque,Completed,BK765765,0.0,85.1,C119.0,Finance System
42975,DNR-06720,2023-09-28,103.92,GBP,Bank Transfer,Completed,BK357235,0.0,103.92,C123.0,Finance System
42976,DNR-06720,2024-07-19,126.93,GBP,Card,Completed,BK589937,3.17,123.76,C121.0,Finance System
42977,DNR-06720,2023-09-24,117.5,GBP,Cheque,Completed,BK796211,0.0,117.5,C123.0,Finance System
42978,DNR-06720,2024-05-01,84.18,GBP,Card,Completed,BK609701,2.1,82.08000000000001,,Finance System
42979,ANON-8488,2024-05-18,107.97,GBP,Card,Completed,BK458661,2.7,105.27,C120.0,Finance System
42980,DNR-06720,2024-02-27,60.29,GBP,Card,Completed,BK214090,1.51,58.78,C119.0,Finance System
42981,DNR-06720,2024-04-08,68.8,GBP,Cheque,Completed,BK797696,0.0,68.8,C101.0,Finance System
42982,DNR-06720,2024-03-30,76.65,GBP,Bank Transfer,Completed,BK154374,0.0,76.65,,Finance System
42983,DNR-06720,2024-02-23,135.64,GBP,Card,Completed,BK468776,3.39,132.25,C119.0,Finance System
42984,DNR-06720,2024-06-15,69.6,GBP,Card,Completed,BK369549,1.74,67.86,C132.0,Finance System
42985,DNR-06722,2024-03-14,13.54,GBP,Card,Failed,BK996169,0.34,13.2,C133.0,Finance System
42986,DNR-06722,2024-08-19,8.22,GBP,Card,Completed,BK533923,0.21,8.01,C125.0,Finance System
42987,DNR-06722,2023-04-14,9.59,GBP,Bank Transfer,Completed,BK345383,0.0,9.59,,Finance System
42988,DNR-06722,2024-08-24,14.9,GBP,Card,Completed,BK354497,0.37,14.530000000000001,,Finance System
42989,DNR-06722,2023-05-09,17.44,GBP,Card,Completed,BK230810,0.44,17.0,C111.0,Finance System
42990,DNR-06723,2024-03-08,11.02,GBP,Cash,Completed,BK335464,0.0,11.02,C119.0,Finance System
42991,DNR-06723,2024-02-25,17.81,GBP,Bank Transfer,Completed,BK993101,0.0,17.81,C119.0,Finance System
42992,DNR-06724,2024-09-17,20.0,GBP,Cash,Completed,BK424457,0.0,20.0,C106.0,Finance System
42993,DNR-06724,2024-08-03,21.61,GBP,Card,Completed,BK360541,0.54,21.07,C127.0,Finance System
42994,ANON-6462,2024-11-06,8.09,GBP,Card,Completed,BK726621,0.2,7.89,,Finance System
42995,DNR-06726,2024-07-27,56.08,GBP,Card,Completed,BK209338,1.4,54.68,C121.0,Finance System
42996,DNR-06726,2024-10-08,48.01,GBP,Card,Completed,BK958082,1.2,46.809999999999995,C107.0,Finance System
42997,DNR-06726,2024-07-08,48.98,GBP,Cash,Completed,BK304317,0.0,48.98,C127.0,Finance System
42998,DNR-06727,2024-04-03,15.12,GBP,Bank Transfer,Completed,BK810290,0.0,15.12,C101.0,Finance System
42999,DNR-06727,2024-04-23,12.46,GBP,Cash,Completed,BK713608,0.0,12.46,C104.0,Finance System
43000,DNR-06727,2023-12-23,8.46,GBP,Cheque,Completed,BK248215,0.0,8.46,,Finance System
43001,DNR-06727,2024-06-15,14.02,GBP,Card,Refunded,BK867501,0.35,13.67,C132.0,Finance System
43002,DNR-06727,2024-04-02,13.77,GBP,Card,Completed,BK945976,0.34,13.43,C101.0,Finance System
43003,DNR-06727,2024-05-18,11.89,GBP,Cash,Completed,BK561065,0.0,11.89,C120.0,Finance System
43004,DNR-06727,2023-08-19,12.52,GBP,Card,Completed,BK276966,0.31,12.209999999999999,C109.0,Finance System
43005,DNR-06727,2024-04-04,24.79,GBP,Bank Transfer,Completed,BK774186,0.0,24.79,,Finance System
43006,DNR-06727,2024-03-06,16.78,GBP,Bank Transfer,Completed,BK398884,0.0,16.78,,Finance System
43007,DNR-06727,2024-08-01,16.61,GBP,Bank Transfer,Completed,BK232815,0.0,16.61,C127.0,Finance System
43008,DNR-06727,2024-07-29,15.98,GBP,Bank Transfer,Completed,BK839423,0.0,15.98,C134.0,Finance System
43009,DNR-06727,2024-12-01,14.35,GBP,Card,Completed,BK487985,0.36,13.99,,Finance System
43010,DNR-06727,2023-12-20,16.96,GBP,Bank Transfer,Completed,BK986051,0.0,16.96,,Finance System
43011,DNR-06727,2024-05-15,12.21,GBP,Card,Completed,BK342495,0.31,11.9,,Finance System
43012,DNR-06727,2024-09-08,14.26,GBP,Bank Transfer,Completed,BK336011,0.0,14.26,C106.0,Finance System
43013,ANON-9329,2024-03-14,17.21,GBP,Cash,Completed,BK790256,0.0,17.21,C133.0,Finance System
43014,DNR-06727,2023-08-16,23.93,GBP,Card,Completed,BK408905,0.6,23.33,C109.0,Finance System
43015,DNR-06727,2024-04-24,15.09,GBP,Cheque,Pending,BK141872,0.0,15.09,,Finance System
43016,DNR-06727,2024-07-29,9.35,GBP,Bank Transfer,Completed,BK942646,0.0,9.35,C134.0,Finance System
43017,DNR-06727,2023-08-16,17.06,GBP,Card,Completed,BK846760,0.43,16.63,C130.0,Finance System
43018,DNR-06727,2024-03-16,19.56,GBP,Card,Completed,BK211214,0.49,19.07,C133.0,Finance System
43019,DNR-06727,2024-06-06,14.47,GBP,Card,Completed,BK223411,0.36,14.110000000000001,C120.0,Finance System
43020,DNR-06727,2024-08-30,15.31,GBP,Cheque,Completed,BK865825,0.0,15.31,C102.0,Finance System
43021,DNR-06727,2024-09-08,17.31,GBP,Cash,Completed,BK765774,0.0,17.31,C106.0,Finance System
43022,DNR-06727,2023-08-09,16.86,GBP,Card,Completed,BK162954,0.42,16.439999999999998,C130.0,Finance System
43023,DNR-06727,2024-01-22,19.13,GBP,Card,Completed,BK715938,0.48,18.65,C128.0,Finance System
43024,DNR-06727,2023-08-11,13.24,GBP,Cheque,Completed,BK667851,0.0,13.24,C130.0,Finance System
43025,DNR-06727,2024-07-18,20.2,GBP,Bank Transfer,Completed,BK723191,0.0,20.2,,Finance System
43026,DNR-06728,2023-08-28,15.87,GBP,Bank Transfer,Completed,BK103884,0.0,15.87,C109.0,Finance System
43027,DNR-06728,2024-01-25,12.42,GBP,Card,Completed,BK998101,0.31,12.11,C128.0,Finance System
43028,DNR-06730,2024-07-29,10.46,GBP,Bank Transfer,Completed,BK719041,0.0,10.46,C134.0,Finance System
43029,DNR-06730,2023-12-10,5.61,GBP,Card,Completed,BK180041,0.14,5.470000000000001,C112.0,Finance System
43030,DNR-06730,2024-07-24,7.37,GBP,Card,Completed,BK301225,0.18,7.19,C127.0,Finance System
43031,DNR-06730,2023-08-15,7.07,GBP,Cheque,Completed,BK846058,0.0,7.07,C109.0,Finance System
43032,DNR-06730,2023-06-21,11.38,GBP,Card,Completed,BK792783,0.28,11.100000000000001,C126.0,Finance System
43033,DNR-06730,2023-02-14,10.83,GBP,Card,Completed,BK407351,0.27,10.56,,Finance System
43034,DNR-06730,2024-09-05,10.18,GBP,Cheque,Completed,BK151626,0.0,10.18,C102.0,Finance System
43035,DNR-06731,2024-09-12,5.0,GBP,Direct Debit,Completed,BK481517,0.0,5.0,C125.0,Finance System
43036,DNR-06731,2024-03-28,5.0,GBP,Direct Debit,Completed,BK359162,0.0,5.0,C101.0,Finance System
43037,DNR-06731,2023-12-16,6.53,GBP,Direct Debit,Completed,BK191480,0.0,6.53,,Finance System
43038,ANON-8021,2024-07-11,5.0,GBP,Direct Debit,Completed,BK692244,0.0,5.0,C127.0,Finance System
43039,DNR-06731,2024-03-09,5.0,GBP,Direct Debit,Completed,BK246190,0.0,5.0,,Finance System
43040,DNR-06731,2024-03-31,5.0,GBP,Direct Debit,Completed,BK497750,0.0,5.0,C101.0,Finance System
43041,DNR-06731,2023-12-25,5.0,GBP,Direct Debit,Completed,BK449251,0.0,5.0,C105.0,Finance System
43042,DNR-06731,2023-12-22,5.97,GBP,Cheque,Completed,BK594377,0.0,5.97,C105.0,Finance System
43043,DNR-06731,2024-09-09,5.04,GBP,Direct Debit,Completed,BK416239,0.0,5.04,C102.0,Finance System
43044,DNR-06731,2024-08-16,5.31,GBP,Card,Completed,BK607317,0.13,5.18,C125.0,Finance System
43045,DNR-06731,2023-09-29,5.24,GBP,Direct Debit,Completed,BK464996,0.0,5.24,C123.0,Finance System
43046,DNR-06731,2024-07-07,5.06,GBP,Card,Completed,BK462336,0.13,4.93,,Finance System
43047,DNR-06731,2024-07-29,5.0,GBP,Direct Debit,Completed,BK638099,0.0,5.0,C134.0,Finance System
43048,DNR-06731,2024-07-20,5.0,GBP,Direct Debit,Completed,BK754197,0.0,5.0,,Finance System
43049,DNR-06731,2024-07-26,5.52,GBP,Direct Debit,Completed,BK141820,0.0,5.52,C127.0,Finance System
43050,DNR-06731,2024-01-09,5.0,GBP,Direct Debit,Completed,BK802605,0.0,5.0,C129.0,Finance System
43051,DNR-06731,2023-12-31,5.0,GBP,Card,Completed,BK851309,0.12,4.88,C129.0,Finance System
43052,DNR-06731,2024-01-08,5.0,GBP,Direct Debit,Completed,BK182727,0.0,5.0,C129.0,Finance System
43053,DNR-06731,2024-02-07,5.0,GBP,Direct Debit,Completed,BK810135,0.0,5.0,,Finance System
43054,DNR-06731,2023-09-25,5.5,GBP,Direct Debit,Completed,BK467067,0.0,5.5,C123.0,Finance System
43055,DNR-06731,2024-06-15,5.0,GBP,Card,Completed,BK904286,0.12,4.88,C132.0,Finance System
43056,DNR-06731,2024-09-05,5.0,GBP,Direct Debit,Completed,BK188364,0.0,5.0,C102.0,Finance System
43057,DNR-06732,2023-02-18,49.63,GBP,Card,Completed,BK690942,1.24,48.39,C118.0,Finance System
43058,DNR-06732,2024-05-18,30.04,GBP,Card,Completed,BK618766,0.75,29.29,C120.0,Finance System
43059,DNR-06734,2023-07-26,30.02,GBP,Bank Transfer,Completed,BK287069,0.0,30.02,C116.0,Finance System
43060,DNR-06734,2024-02-16,24.39,GBP,Bank Transfer,Completed,BK567497,0.0,24.39,,Finance System
43061,DNR-06735,2024-09-22,32.24,GBP,Card,Completed,BK543360,0.81,31.430000000000003,C106.0,Finance System
43062,DNR-06735,2024-09-25,33.48,GBP,Card,Completed,BK138745,0.84,32.63999999999999,C106.0,Finance System
43063,DNR-06735,2024-08-15,36.65,GBP,Bank Transfer,Completed,BK562321,0.0,36.65,,Finance System
43064,DNR-06736,2024-09-11,15.57,GBP,Cash,Completed,BK625899,0.0,15.57,C107.0,Finance System
43065,DNR-06737,2023-12-25,12.96,GBP,Card,Completed,BK531810,0.32,12.64,C105.0,Finance System
43066,DNR-06737,2024-07-27,15.58,GBP,Card,Completed,BK904030,0.39,15.19,C127.0,Finance System
43067,DNR-06738,2024-03-16,31.36,GBP,Card,Completed,BK953032,0.78,30.58,C119.0,Finance System
43068,DNR-06738,2024-07-29,19.31,GBP,Card,Completed,BK881199,0.48,18.83,C127.0,Finance System
43069,DNR-06740,2024-07-10,191.51,GBP,Card,Completed,BK435560,4.79,186.72,C121.0,Finance System
43070,DNR-06740,2023-09-18,226.51,GBP,Cash,Completed,BK424652,0.0,226.51,C123.0,Finance System
43071,DNR-06740,2023-01-28,264.43,GBP,Bank Transfer,Completed,BK662519,0.0,264.43,C131.0,Finance System
43072,DNR-06740,2023-12-10,317.42,GBP,Card,Completed,BK457756,7.94,309.48,C112.0,Finance System
43073,DNR-06740,2023-06-01,259.14,GBP,Card,Completed,BK568804,6.48,252.66,C108.0,Finance System
43074,DNR-06740,2023-02-03,297.33,GBP,Card,Completed,BK684409,7.43,289.9,C118.0,Finance System
43075,DNR-06740,2023-08-30,184.86,GBP,Bank Transfer,Completed,BK271347,0.0,184.86,C117.0,Finance System
43076,DNR-06740,2024-06-02,166.67,GBP,Bank Transfer,Pending,BK794176,0.0,166.67,C120.0,Finance System
43077,DNR-06740,2023-02-04,193.17,GBP,Card,Completed,BK824608,4.83,188.33999999999997,C113.0,Finance System
43078,DNR-06740,2023-03-21,217.41,GBP,Card,Completed,BK480197,5.44,211.97,C103.0,Finance System
43079,DNR-06740,2024-09-10,267.14,GBP,Card,Completed,BK473556,6.68,260.46,C106.0,Finance System
43080,DNR-06741,2024-07-29,12.18,GBP,Card,Completed,BK149952,0.3,11.879999999999999,C121.0,Finance System
43081,DNR-06741,2024-02-05,6.57,GBP,Card,Completed,BK893341,0.16,6.41,C128.0,Finance System
43082,DNR-06741,2024-01-23,5.59,GBP,Bank Transfer,Completed,BK231710,0.0,5.59,C129.0,Finance System
43083,DNR-06741,2024-07-31,5.0,GBP,Card,Completed,BK563997,0.12,4.88,C122.0,Finance System
43084,DNR-06741,2024-02-20,12.48,GBP,Card,Refunded,BK114022,0.31,12.17,,Finance System
43085,DNR-06741,2024-03-14,6.59,GBP,Card,Completed,BK825889,0.16,6.43,C133.0,Finance System
43086,DNR-06741,2024-06-12,6.42,GBP,Card,Completed,BK658492,0.16,6.26,,Finance System
43087,DNR-06741,2024-08-16,5.0,GBP,Card,Completed,BK461409,0.12,4.88,C102.0,Finance System
43088,DNR-06742,2024-08-09,58.58,GBP,Bank Transfer,Failed,BK488894,0.0,58.58,C122.0,Finance System
43089,DNR-06742,2024-09-20,51.6,GBP,Card,Completed,BK896257,1.29,50.31,C106.0,Finance System
43090,DNR-06743,2023-02-25,596.31,GBP,Card,Completed,BK905115,14.91,581.4,C118.0,Finance System
43091,DNR-06743,2023-02-19,445.52,GBP,Card,Completed,BK490752,11.14,434.38,C113.0,Finance System
43092,DNR-06743,2024-07-29,606.68,GBP,Card,Pending,BK647905,15.17,591.51,C134.0,Finance System
43093,DNR-06743,2023-08-02,303.62,GBP,Cheque,Pending,BK310683,0.0,303.62,C116.0,Finance System
43094,DNR-06743,2023-03-02,636.8,GBP,Cash,Completed,BK862721,0.0,636.8,C115.0,Finance System
43095,DNR-06743,2023-03-18,783.95,GBP,Cash,Completed,BK451091,0.0,783.95,C115.0,Finance System
43096,DNR-06743,2024-07-28,627.12,GBP,Cash,Completed,BK249123,0.0,627.12,C121.0,Finance System
43097,DNR-06743,2023-08-17,453.39,GBP,Card,Completed,BK351897,11.33,442.06,C130.0,Finance System
43098,DNR-06743,2024-08-03,565.31,GBP,Bank Transfer,Completed,BK635559,0.0,565.31,C127.0,Finance System
43099,DNR-06743,2023-05-05,512.35,GBP,Bank Transfer,Completed,BK606856,0.0,512.35,C111.0,Finance System
43100,DNR-06743,2023-03-25,446.51,GBP,Bank Transfer,Completed,BK648133,0.0,446.51,C114.0,Finance System
43101,DNR-06743,2024-04-25,515.85,GBP,Bank Transfer,Completed,BK872040,0.0,515.85,C104.0,Finance System
43102,DNR-06743,2023-01-31,618.19,GBP,Card,Pending,BK474808,15.45,602.74,C131.0,Finance System
43103,DNR-06743,2024-08-23,244.49,GBP,Card,Completed,BK915473,6.11,238.38,C125.0,Finance System
43104,DNR-06743,2023-01-30,550.83,GBP,Card,Completed,BK379777,13.77,537.0600000000001,C113.0,Finance System
43105,DNR-06745,2023-12-20,44.93,GBP,Bank Transfer,Pending,BK328152,0.0,44.93,,Finance System
43106,DNR-06745,2023-06-20,66.92,GBP,Bank Transfer,Completed,BK288408,0.0,66.92,C108.0,Finance System
43107,DNR-06745,2024-07-29,99.79,GBP,Bank Transfer,Completed,BK868678,0.0,99.79,C134.0,Finance System
43108,DNR-06745,2023-08-24,54.57,GBP,Cash,Completed,BK616845,0.0,54.57,,Finance System
43109,DNR-06745,2023-05-24,58.48,GBP,Bank Transfer,Completed,BK636798,0.0,58.48,C108.0,Finance System
43110,DNR-06745,2023-08-17,75.85,GBP,Bank Transfer,Completed,BK200426,0.0,75.85,C117.0,Finance System
43111,DNR-06745,2023-09-17,61.44,GBP,Bank Transfer,Completed,BK433027,0.0,61.44,C123.0,Finance System
43112,DNR-06745,2023-03-14,27.04,GBP,Bank Transfer,Completed,BK505175,0.0,27.04,C110.0,Finance System
43113,DNR-06745,2024-01-14,63.12,GBP,Card,Completed,BK729971,1.58,61.54,C129.0,Finance System
43114,DNR-06745,2023-03-23,58.77,GBP,Cheque,Completed,BK749492,0.0,58.77,C103.0,Finance System
43115,DNR-06745,2023-12-17,82.1,GBP,Bank Transfer,Completed,BK706808,0.0,82.1,C112.0,Finance System
43116,DNR-06745,2024-09-19,26.96,GBP,Card,Completed,BK752918,0.67,26.29,C107.0,Finance System
43117,DNR-06746,2024-09-24,40.21,GBP,Direct Debit,Failed,BK313970,0.0,40.21,C107.0,Finance System
43118,DNR-06747,2024-10-10,6.07,GBP,Card,Completed,BK878573,0.15,5.92,C107.0,Finance System
43119,DNR-06747,2024-07-28,7.64,GBP,Card,Completed,BK433963,0.19,7.449999999999999,C122.0,Finance System
43120,DNR-06747,2024-06-16,9.52,GBP,Direct Debit,Pending,BK839866,0.0,9.52,C132.0,Finance System
43121,DNR-06747,2023-12-15,5.0,GBP,Direct Debit,Completed,BK304860,0.0,5.0,C112.0,Finance System
43122,DNR-06747,2024-02-04,7.86,GBP,Bank Transfer,Completed,BK271337,0.0,7.86,,Finance System
43123,DNR-06747,2024-09-17,9.7,GBP,Direct Debit,Completed,BK403313,0.0,9.7,C107.0,Finance System
43124,DNR-06750,2023-06-20,19.85,GBP,Card,Completed,BK370553,0.5,19.35,C108.0,Finance System
43125,DNR-06750,2024-05-20,21.84,GBP,Card,Completed,BK441735,0.55,21.29,C120.0,Finance System
43126,DNR-06750,2023-02-19,25.48,GBP,Card,Completed,BK257840,0.64,24.84,C115.0,Finance System
43127,DNR-06750,2023-02-09,24.95,GBP,Card,Completed,BK438153,0.62,24.33,C118.0,Finance System
43128,DNR-06750,2023-03-11,11.56,GBP,Cash,Completed,BK551318,0.0,11.56,C115.0,Finance System
43129,DNR-06750,2024-01-11,11.42,GBP,Cash,Completed,BK355993,0.0,11.42,C105.0,Finance System
43130,DNR-06751,2024-07-14,39.43,GBP,Bank Transfer,Completed,BK439238,0.0,39.43,C121.0,Finance System
43131,DNR-06751,2023-03-21,32.1,GBP,Bank Transfer,Completed,BK383727,0.0,32.1,C115.0,Finance System
43132,DNR-06751,2024-09-21,41.56,GBP,Bank Transfer,Completed,BK155589,0.0,41.56,C107.0,Finance System
43133,ANON-2494,2023-07-29,29.27,GBP,Cash,Completed,BK331000,0.0,29.27,C116.0,Finance System
43134,DNR-06751,2023-03-11,34.89,GBP,Card,Failed,BK522481,0.87,34.02,C110.0,Finance System
43135,DNR-06751,2023-06-19,59.02,GBP,Card,Completed,BK786106,1.48,57.540000000000006,C108.0,Finance System
43136,DNR-06752,2024-09-05,11.23,GBP,Direct Debit,Completed,BK268434,0.0,11.23,C125.0,Finance System
43137,DNR-06752,2023-05-08,9.57,GBP,Direct Debit,Pending,BK378843,0.0,9.57,C111.0,Finance System
43138,DNR-06752,2023-08-19,9.45,GBP,Direct Debit,Completed,BK467977,0.0,9.45,C117.0,Finance System
43139,DNR-06752,2023-09-09,14.86,GBP,Direct Debit,Completed,BK499399,0.0,14.86,C123.0,Finance System
43140,DNR-06752,2024-02-22,9.91,GBP,Direct Debit,Completed,BK437476,0.0,9.91,C119.0,Finance System
43141,DNR-06752,2023-03-10,9.19,GBP,Direct Debit,Completed,BK450910,0.0,9.19,C100.0,Finance System
43142,DNR-06752,2023-08-11,11.44,GBP,Direct Debit,Completed,BK990223,0.0,11.44,C117.0,Finance System
43143,DNR-06752,2024-09-08,7.4,GBP,Direct Debit,Completed,BK845331,0.0,7.4,C106.0,Finance System
43144,DNR-06752,2024-09-29,15.93,GBP,Direct Debit,Completed,BK980638,0.0,15.93,C106.0,Finance System
43145,DNR-06752,2024-05-27,11.66,GBP,Cheque,Completed,BK902300,0.0,11.66,C120.0,Finance System
43146,DNR-06752,2023-03-24,6.94,GBP,Direct Debit,Completed,BK239013,0.0,6.94,C100.0,Finance System
43147,DNR-06752,2023-03-31,9.07,GBP,Direct Debit,Completed,BK558182,0.0,9.07,C110.0,Finance System
43148,DNR-06752,2024-04-02,7.64,GBP,Direct Debit,Completed,BK834607,0.0,7.64,C101.0,Finance System
43149,DNR-06752,2023-09-01,17.63,GBP,Bank Transfer,Completed,BK866327,0.0,17.63,C109.0,Finance System
43150,DNR-06752,2024-09-28,14.0,GBP,Bank Transfer,Completed,BK573692,0.0,14.0,C107.0,Finance System
43151,DNR-06752,2024-09-22,9.28,GBP,Direct Debit,Completed,BK752821,0.0,9.28,C106.0,Finance System
43152,DNR-06752,2024-03-12,7.28,GBP,Direct Debit,Refunded,BK405835,0.0,7.28,C119.0,Finance System
43153,DNR-06752,2024-04-06,11.59,GBP,Direct Debit,Completed,BK101995,0.0,11.59,C101.0,Finance System
43154,DNR-06752,2024-01-14,12.54,GBP,Bank Transfer,Completed,BK258643,0.0,12.54,C105.0,Finance System
43155,DNR-06754,2024-08-10,13.16,GBP,Bank Transfer,Completed,BK284942,0.0,13.16,,Finance System
43156,DNR-06755,2023-12-20,12.13,GBP,Cheque,Completed,BK653469,0.0,12.13,C105.0,Finance System
43157,DNR-06755,2023-02-09,14.27,GBP,Card,Completed,BK327732,0.36,13.91,C113.0,Finance System
43158,DNR-06755,2024-05-21,5.88,GBP,Card,Completed,BK178386,0.15,5.7299999999999995,C120.0,Finance System
43159,DNR-06755,2024-09-25,7.51,GBP,Card,Completed,BK719174,0.19,7.319999999999999,C124.0,Finance System
43160,DNR-06755,2024-07-29,8.23,GBP,Card,Completed,BK768196,0.21,8.02,C134.0,Finance System
43161,DNR-06755,2024-07-20,6.83,GBP,Cash,Completed,BK172552,0.0,6.83,C122.0,Finance System
43162,DNR-06755,2023-03-30,11.15,GBP,Card,Completed,BK541592,0.28,10.870000000000001,C114.0,Finance System
43163,DNR-06755,2023-04-01,8.38,GBP,Card,Completed,BK787515,0.21,8.17,C103.0,Finance System
43164,DNR-06756,2023-10-24,41.9,GBP,Bank Transfer,Completed,BK510907,0.0,41.9,,Finance System
43165,DNR-06756,2023-09-01,64.85,GBP,Card,Completed,BK205961,1.62,63.23,C117.0,Finance System
43166,DNR-06756,2023-03-18,86.64,GBP,Bank Transfer,Completed,BK296666,0.0,86.64,C115.0,Finance System
43167,DNR-06756,2023-06-09,55.73,GBP,Bank Transfer,Completed,BK353092,0.0,55.73,C126.0,Finance System
43168,DNR-06756,2024-01-27,69.08,GBP,Bank Transfer,Completed,BK690787,0.0,69.08,C128.0,Finance System
43169,DNR-06756,2024-06-15,36.21,GBP,Bank Transfer,Completed,BK939674,0.0,36.21,,Finance System
43170,DNR-06756,2023-03-04,52.69,GBP,Card,Completed,BK740084,1.32,51.37,C115.0,Finance System
43171,DNR-06756,2023-05-10,38.41,GBP,Bank Transfer,Completed,BK733222,0.0,38.41,,Finance System
43172,DNR-06756,2023-08-25,66.49,GBP,Bank Transfer,Completed,BK414522,0.0,66.49,C109.0,Finance System
43173,DNR-06756,2024-01-06,73.33,GBP,Card,Pending,BK958464,1.83,71.5,C129.0,Finance System
43174,DNR-06756,2023-05-02,71.84,GBP,Card,Completed,BK870773,1.8,70.04,C111.0,Finance System
43175,DNR-06756,2023-01-29,43.6,GBP,Card,Completed,BK429115,1.09,42.51,C131.0,Finance System
43176,DNR-06756,2023-01-25,76.48,GBP,Card,Completed,BK990044,1.91,74.57000000000001,,Finance System
43177,DNR-06756,2024-08-20,45.45,GBP,Card,Completed,BK479586,1.14,44.31,C102.0,Finance System
43178,DNR-06756,2023-09-01,79.73,GBP,Cheque,Completed,BK938161,0.0,79.73,C117.0,Finance System
43179,DNR-06756,2023-07-09,81.6,GBP,Card,Completed,BK956569,2.04,79.55999999999999,,Finance System
43180,DNR-06756,2023-09-04,62.97,GBP,Card,Completed,BK984576,1.57,61.4,C109.0,Finance System
43181,DNR-06756,2023-08-06,54.73,GBP,Card,Completed,BK963769,1.37,53.36,C116.0,Finance System
43182,DNR-06756,2024-09-16,76.54,GBP,Card,Completed,BK579492,1.91,74.63000000000001,C124.0,Finance System
43183,DNR-06756,2023-06-17,65.06,GBP,Card,Completed,BK752656,1.63,63.43,C108.0,Finance System
43184,DNR-06756,2023-01-11,58.97,GBP,Card,Completed,BK650739,1.47,57.5,,Finance System
43185,DNR-06756,2024-04-28,75.06,GBP,Bank Transfer,Completed,BK987394,0.0,75.06,C104.0,Finance System
43186,DNR-06756,2023-06-10,65.45,GBP,Card,Completed,BK884999,1.64,63.81,C126.0,Finance System
43187,DNR-06756,2024-09-16,71.2,GBP,Cash,Failed,BK822147,0.0,71.2,C106.0,Finance System
43188,DNR-06756,2023-03-19,74.19,GBP,Card,Completed,BK785310,1.85,72.34,C115.0,Finance System
