history_id,donor_id,contact_type,contact_date,contact_outcome,campaign_id,staff_member,notes,valid_from,valid_to,is_current
69935,7192,SMS,2023-04-18,Successful,,Ahmed R,SMS contact - Successful,2023-04-18,,True
69936,7327,Direct Mail,2023-09-12,Delivered,,Emily L,Direct Mail contact - Delivered,2023-09-12,,False
69937,7327,SMS,2023-08-11,Delivered,,Ahmed R,SMS contact - Delivered,2023-08-11,,False
69938,7327,Email,2023-12-08,Opted Out,,Priya S,Email contact - Opted Out,2023-12-08,2024-02-03,False
69939,7327,Phone,2024-07-25,Opted Out,,James K,Phone contact - Opted Out,2024-07-25,2024-11-03,False
69940,7327,Phone,2024-03-29,No Answer,,Priya S,Phone contact - No Answer,2024-03-29,,False
69941,7327,Email,2024-05-28,Successful,129.0,James K,Email contact - Successful,2024-05-28,,False
69942,7327,Email,2023-07-06,Delivered,104.0,Emily L,Email contact - Delivered,2023-07-06,,False
69943,7327,Email,2023-03-03,Successful,,Ahmed R,Email contact - Successful,2023-03-03,,False
69944,7327,Phone,2023-04-27,Successful,111.0,James K,Phone contact - Successful,2023-04-27,,False
69945,7327,Direct Mail,2023-12-25,Delivered,108.0,James K,Direct Mail contact - Delivered,2023-12-25,,False
69946,7327,Direct Mail,2024-05-09,Delivered,120.0,Ahmed R,Direct Mail contact - Delivered,2024-05-09,,False
69947,7327,Phone,2023-09-17,No Answer,103.0,Sarah M,Phone contact - No Answer,2023-09-17,,True
69948,7324,Direct Mail,2024-03-11,Bounced,,James K,Direct Mail contact - Bounced,2024-03-11,,False
69949,7324,SMS,2023-01-30,No Answer,133.0,Sarah M,SMS contact - No Answer,2023-01-30,,False
69950,7324,Phone,2024-02-25,Opted Out,,Emily L,Phone contact - Opted Out,2024-02-25,2024-08-16,False
69951,7324,Direct Mail,2023-07-12,Delivered,114.0,James K,Direct Mail contact - Delivered,2023-07-12,,False
69952,7324,Phone,2023-12-15,Successful,114.0,Sarah M,Phone contact - Successful,2023-12-15,,False
69953,7324,Email,2023-11-17,Bounced,122.0,Priya S,Email contact - Bounced,2023-11-17,,False
69954,7324,Phone,2024-04-29,No Answer,,James K,Phone contact - No Answer,2024-04-29,,False
69955,7324,Email,2023-09-25,Delivered,,James K,Email contact - Delivered,2023-09-25,,True
69956,4857,Email,2024-02-04,Delivered,,Emily L,Email contact - Delivered,2024-02-04,,False
69957,4857,SMS,2024-01-05,Successful,,Emily L,SMS contact - Successful,2024-01-05,,False
69958,4857,Email,2024-01-09,Opted Out,113.0,James K,Email contact - Opted Out,2024-01-09,,True
69959,2088,SMS,2023-01-25,Delivered,132.0,James K,SMS contact - Delivered,2023-01-25,,False
69960,2088,SMS,2023-09-30,Delivered,,Priya S,SMS contact - Delivered,2023-09-30,,False
69961,2088,Direct Mail,2024-08-05,Delivered,133.0,Priya S,Direct Mail contact - Delivered,2024-08-05,,False
69962,2088,Email,2024-06-18,Successful,132.0,Emily L,Email contact - Successful,2024-06-18,,False
69963,2088,Phone,2023-05-03,Successful,,Emily L,Phone contact - Successful,2023-05-03,,False
69964,2088,Email,2023-04-22,Delivered,110.0,Priya S,Email contact - Delivered,2023-04-22,,False
69965,2088,Email,2024-02-01,Bounced,117.0,Priya S,Email contact - Bounced,2024-02-01,,False
69966,2088,Email,2024-02-05,Successful,114.0,Sarah M,Email contact - Successful,2024-02-05,,False
69967,2088,SMS,2024-02-28,Delivered,115.0,Emily L,SMS contact - Delivered,2024-02-28,,False
69968,2088,Email,2023-06-14,Successful,,Sarah M,Email contact - Successful,2023-06-14,,False
69969,2088,Phone,2024-11-13,Delivered,,Priya S,Phone contact - Delivered,2024-11-13,,True
69970,6658,Phone,2023-08-19,No Answer,,Emily L,Phone contact - No Answer,2023-08-19,,False
69971,6658,Email,2024-08-01,Opted Out,110.0,Priya S,Email contact - Opted Out,2024-08-01,2024-10-07,False
69972,6658,Direct Mail,2023-04-15,Delivered,,Emily L,Direct Mail contact - Delivered,2023-04-15,,False
69973,6658,Direct Mail,2023-06-03,Delivered,106.0,Priya S,Direct Mail contact - Delivered,2023-06-03,,True
69974,7294,Phone,2023-05-20,No Answer,,Ahmed R,Phone contact - No Answer,2023-05-20,,False
69975,7294,Email,2023-08-29,Successful,123.0,Emily L,Email contact - Successful,2023-08-29,,False
69976,7294,Email,2023-03-08,Delivered,,Priya S,Email contact - Delivered,2023-03-08,,False
69977,7294,SMS,2024-05-27,Delivered,116.0,Sarah M,SMS contact - Delivered,2024-05-27,,False
69978,7294,Direct Mail,2024-09-25,Delivered,,Priya S,Direct Mail contact - Delivered,2024-09-25,,False
69979,7294,Direct Mail,2024-08-22,Delivered,,Ahmed R,Direct Mail contact - Delivered,2024-08-22,,False
69980,7294,Direct Mail,2024-03-16,Delivered,,Ahmed R,Direct Mail contact - Delivered,2024-03-16,,False
69981,7294,Email,2024-08-27,Bounced,125.0,James K,Email contact - Bounced,2024-08-27,,False
69982,7294,Phone,2024-03-10,No Answer,108.0,Sarah M,Phone contact - No Answer,2024-03-10,,False
69983,7294,Direct Mail,2024-01-03,Delivered,106.0,James K,Direct Mail contact - Delivered,2024-01-03,,False
69984,7294,SMS,2023-04-08,Delivered,,Emily L,SMS contact - Delivered,2023-04-08,,False
69985,7294,SMS,2023-08-09,Opted Out,,Emily L,SMS contact - Opted Out,2023-08-09,,True
69986,6359,Direct Mail,2023-08-08,Delivered,119.0,Ahmed R,Direct Mail contact - Delivered,2023-08-08,,False
69987,6359,Email,2023-03-16,Delivered,112.0,Priya S,Email contact - Delivered,2023-03-16,,False
69988,6359,Direct Mail,2023-08-04,Delivered,,Sarah M,Direct Mail contact - Delivered,2023-08-04,,False
69989,6359,Direct Mail,2024-08-10,Delivered,109.0,James K,Direct Mail contact - Delivered,2024-08-10,,False
69990,6359,Phone,2024-07-11,Successful,,Emily L,Phone contact - Successful,2024-07-11,,False
69991,6359,Email,2024-07-07,Successful,,Ahmed R,Email contact - Successful,2024-07-07,,False
69992,6359,SMS,2023-09-20,Successful,,Priya S,SMS contact - Successful,2023-09-20,,False
69993,6359,Phone,2023-02-25,Successful,123.0,Ahmed R,Phone contact - Successful,2023-02-25,,False
69994,6359,SMS,2024-04-05,Successful,101.0,Ahmed R,SMS contact - Successful,2024-04-05,,False
69995,6359,Email,2024-09-10,Delivered,,Sarah M,Email contact - Delivered,2024-09-10,,False
69996,6359,Email,2023-12-27,Delivered,,James K,Email contact - Delivered,2023-12-27,,False
69997,6359,Email,2024-06-14,Delivered,114.0,Priya S,Email contact - Delivered,2024-06-14,,False
69998,6359,Email,2023-03-05,Successful,,Emily L,Email contact - Successful,2023-03-05,,False
69999,6359,Email,2023-09-06,Delivered,106.0,Emily L,Email contact - Delivered,2023-09-06,,False
70000,6359,Email,2023-03-21,Delivered,,Emily L,Email contact - Delivered,2023-03-21,,True
70001,7372,Phone,2023-01-22,No Answer,,Emily L,Phone contact - No Answer,2023-01-22,,False
70002,7372,SMS,2023-05-24,Bounced,,Priya S,SMS contact - Bounced,2023-05-24,,False
70003,7372,Phone,2024-01-05,Successful,100.0,Ahmed R,Phone contact - Successful,2024-01-05,,False
70004,7372,Direct Mail,2023-01-18,Delivered,109.0,Ahmed R,Direct Mail contact - Delivered,2023-01-18,,False
70005,7372,Email,2023-05-27,Delivered,102.0,Emily L,Email contact - Delivered,2023-05-27,,False
70006,7372,Direct Mail,2023-08-29,Delivered,,Priya S,Direct Mail contact - Delivered,2023-08-29,,False
70007,7372,SMS,2023-02-05,Delivered,132.0,Priya S,SMS contact - Delivered,2023-02-05,,False
70008,7372,Direct Mail,2023-04-22,Delivered,,James K,Direct Mail contact - Delivered,2023-04-22,,False
70009,7372,Email,2023-04-23,Delivered,,Emily L,Email contact - Delivered,2023-04-23,,False
70010,7372,Direct Mail,2023-09-30,Delivered,,Priya S,Direct Mail contact - Delivered,2023-09-30,,False
70011,7372,SMS,2023-11-23,Opted Out,117.0,Sarah M,SMS contact - Opted Out,2023-11-23,2024-03-22,False
70012,7372,Phone,2023-09-20,Successful,,Priya S,Phone contact - Successful,2023-09-20,,False
70013,7372,SMS,2023-10-15,Delivered,133.0,Emily L,SMS contact - Delivered,2023-10-15,,True
70014,6516,SMS,2023-05-14,Bounced,112.0,Emily L,SMS contact - Bounced,2023-05-14,,False
70015,6516,Email,2024-11-22,Delivered,,Ahmed R,Email contact - Delivered,2024-11-22,,False
70016,6516,Phone,2023-11-29,No Answer,122.0,Emily L,Phone contact - No Answer,2023-11-29,,False
70017,6516,Phone,2023-03-29,No Answer,108.0,Emily L,Phone contact - No Answer,2023-03-29,,False
70018,6516,Email,2024-09-05,Successful,109.0,Priya S,Email contact - Successful,2024-09-05,,False
70019,6516,SMS,2024-10-02,Delivered,,Emily L,SMS contact - Delivered,2024-10-02,,True
70020,1592,SMS,2024-09-04,Delivered,112.0,Emily L,SMS contact - Delivered,2024-09-04,,False
70021,1592,Email,2023-06-15,Delivered,134.0,Priya S,Email contact - Delivered,2023-06-15,,False
70022,1592,Email,2024-02-23,Successful,121.0,Sarah M,Email contact - Successful,2024-02-23,,False
70023,1592,Email,2024-09-11,Delivered,,James K,Email contact - Delivered,2024-09-11,,False
70024,1592,Direct Mail,2023-07-30,Delivered,125.0,Emily L,Direct Mail contact - Delivered,2023-07-30,,False
70025,1592,Email,2023-11-18,Delivered,125.0,Priya S,Email contact - Delivered,2023-11-18,,True
70026,6913,Phone,2023-01-22,No Answer,121.0,Emily L,Phone contact - No Answer,2023-01-22,,False
70027,6913,Phone,2023-01-02,Successful,129.0,Sarah M,Phone contact - Successful,2023-01-02,,False
70028,6913,Direct Mail,2023-03-19,Delivered,,Priya S,Direct Mail contact - Delivered,2023-03-19,,False
70029,6913,Phone,2024-09-25,No Answer,,Priya S,Phone contact - No Answer,2024-09-25,,False
70030,6913,Direct Mail,2023-03-05,Delivered,114.0,Sarah M,Direct Mail contact - Delivered,2023-03-05,,False
70031,6913,Direct Mail,2024-06-06,Delivered,102.0,Sarah M,Direct Mail contact - Delivered,2024-06-06,,False
70032,6913,Direct Mail,2024-06-30,Delivered,,Priya S,Direct Mail contact - Delivered,2024-06-30,,False
70033,6913,Direct Mail,2023-03-07,Delivered,,Emily L,Direct Mail contact - Delivered,2023-03-07,,False
70034,6913,Email,2024-02-10,Successful,,Emily L,Email contact - Successful,2024-02-10,,False
70035,6913,SMS,2024-10-25,Delivered,,Priya S,SMS contact - Delivered,2024-10-25,,False
70036,6913,Direct Mail,2023-04-08,Delivered,111.0,Priya S,Direct Mail contact - Delivered,2023-04-08,,False
70037,6913,Email,2024-06-28,Delivered,107.0,Sarah M,Email contact - Delivered,2024-06-28,,True
70038,4822,Email,2024-05-01,Delivered,133.0,Ahmed R,Email contact - Delivered,2024-05-01,,False
70039,4822,Email,2023-09-21,Successful,,Emily L,Email contact - Successful,2023-09-21,,False
70040,4822,SMS,2024-08-26,Delivered,116.0,Emily L,SMS contact - Delivered,2024-08-26,,False
70041,4822,Phone,2024-06-14,Successful,120.0,Emily L,Phone contact - Successful,2024-06-14,,False
70042,4822,SMS,2023-05-24,Delivered,,Emily L,SMS contact - Delivered,2023-05-24,,False
70043,4822,Phone,2024-03-19,Successful,123.0,James K,Phone contact - Successful,2024-03-19,,False
70044,4822,Phone,2023-04-18,No Answer,,Ahmed R,Phone contact - No Answer,2023-04-18,,False
70045,4822,Email,2024-09-07,Delivered,125.0,Ahmed R,Email contact - Delivered,2024-09-07,,False
70046,4822,SMS,2024-11-30,Bounced,,Emily L,SMS contact - Bounced,2024-11-30,,False
70047,4822,SMS,2024-01-20,Delivered,125.0,Sarah M,SMS contact - Delivered,2024-01-20,,False
70048,4822,SMS,2023-01-21,Opted Out,,Emily L,SMS contact - Opted Out,2023-01-21,2023-07-07,False
70049,4822,Phone,2023-10-24,Successful,,Emily L,Phone contact - Successful,2023-10-24,,False
70050,4822,Email,2023-03-16,Successful,111.0,Emily L,Email contact - Successful,2023-03-16,,False
70051,4822,Email,2024-05-10,Bounced,100.0,Emily L,Email contact - Bounced,2024-05-10,,False
70052,4822,SMS,2023-07-19,Opted Out,,James K,SMS contact - Opted Out,2023-07-19,,True
70053,2580,Email,2024-11-19,Successful,,Sarah M,Email contact - Successful,2024-11-19,,False
70054,2580,Phone,2024-03-06,No Answer,122.0,James K,Phone contact - No Answer,2024-03-06,,False
70055,2580,Email,2023-03-12,Delivered,,James K,Email contact - Delivered,2023-03-12,,False
70056,2580,Direct Mail,2023-01-11,Delivered,,Sarah M,Direct Mail contact - Delivered,2023-01-11,,False
70057,2580,Email,2023-01-24,Successful,118.0,Sarah M,Email contact - Successful,2023-01-24,,False
70058,2580,Email,2023-11-11,Successful,,Emily L,Email contact - Successful,2023-11-11,,False
70059,2580,Email,2024-04-04,Delivered,101.0,Sarah M,Email contact - Delivered,2024-04-04,,False
70060,2580,SMS,2023-05-21,Delivered,121.0,Ahmed R,SMS contact - Delivered,2023-05-21,,False
70061,2580,Email,2023-05-14,Successful,128.0,James K,Email contact - Successful,2023-05-14,,False
70062,2580,Direct Mail,2023-10-28,Delivered,,Sarah M,Direct Mail contact - Delivered,2023-10-28,,False
70063,2580,Direct Mail,2023-05-16,Delivered,121.0,Priya S,Direct Mail contact - Delivered,2023-05-16,,False
70064,2580,Email,2023-05-08,Successful,134.0,Sarah M,Email contact - Successful,2023-05-08,,False
70065,2580,Direct Mail,2024-01-25,Delivered,130.0,Ahmed R,Direct Mail contact - Delivered,2024-01-25,,False
70066,2580,Direct Mail,2023-08-29,Delivered,110.0,James K,Direct Mail contact - Delivered,2023-08-29,,False
70067,2580,Phone,2024-08-31,No Answer,112.0,Emily L,Phone contact - No Answer,2024-08-31,,True
70068,5734,Phone,2023-12-03,Successful,,Ahmed R,Phone contact - Successful,2023-12-03,,False
70069,5734,Phone,2023-09-01,Successful,,Priya S,Phone contact - Successful,2023-09-01,,False
70070,5734,Email,2024-08-12,Delivered,,Emily L,Email contact - Delivered,2024-08-12,,False
70071,5734,Direct Mail,2023-02-18,Delivered,119.0,James K,Direct Mail contact - Delivered,2023-02-18,,False
70072,5734,Direct Mail,2023-09-27,Delivered,123.0,Emily L,Direct Mail contact - Delivered,2023-09-27,,False
70073,5734,SMS,2023-03-07,Delivered,,Sarah M,SMS contact - Delivered,2023-03-07,,False
70074,5734,Email,2023-08-02,Delivered,,James K,Email contact - Delivered,2023-08-02,,False
70075,5734,Email,2023-05-24,Successful,,Priya S,Email contact - Successful,2023-05-24,,False
70076,5734,Direct Mail,2024-04-16,Delivered,111.0,Ahmed R,Direct Mail contact - Delivered,2024-04-16,,False
70077,5734,SMS,2023-01-17,Opted Out,,James K,SMS contact - Opted Out,2023-01-17,2023-03-03,False
70078,5734,Email,2023-08-21,Successful,110.0,Emily L,Email contact - Successful,2023-08-21,,False
70079,5734,SMS,2023-12-10,Delivered,133.0,Emily L,SMS contact - Delivered,2023-12-10,,False
70080,5734,Phone,2023-10-09,Opted Out,129.0,Emily L,Phone contact - Opted Out,2023-10-09,2024-01-06,False
70081,5734,Direct Mail,2023-01-12,Opted Out,,Sarah M,Direct Mail contact - Opted Out,2023-01-12,,True
70082,6144,Email,2024-08-11,Delivered,,James K,Email contact - Delivered,2024-08-11,,False
70083,6144,Direct Mail,2024-07-31,Delivered,110.0,Emily L,Direct Mail contact - Delivered,2024-07-31,,False
70084,6144,SMS,2023-04-05,Opted Out,104.0,Priya S,SMS contact - Opted Out,2023-04-05,2023-09-09,False
70085,6144,SMS,2023-10-31,Delivered,133.0,Ahmed R,SMS contact - Delivered,2023-10-31,,False
70086,6144,Direct Mail,2023-04-19,Delivered,120.0,James K,Direct Mail contact - Delivered,2023-04-19,,False
70087,6144,SMS,2023-03-21,Successful,117.0,Priya S,SMS contact - Successful,2023-03-21,,False
70088,6144,Direct Mail,2023-06-03,Delivered,,James K,Direct Mail contact - Delivered,2023-06-03,,False
70089,6144,Phone,2024-10-13,Successful,132.0,Sarah M,Phone contact - Successful,2024-10-13,,True
70090,2791,Phone,2024-08-06,No Answer,,Sarah M,Phone contact - No Answer,2024-08-06,,False
70091,2791,SMS,2023-09-29,Successful,119.0,Priya S,SMS contact - Successful,2023-09-29,,False
70092,2791,SMS,2023-05-13,Delivered,116.0,Ahmed R,SMS contact - Delivered,2023-05-13,,False
70093,2791,Phone,2023-05-14,Successful,113.0,Priya S,Phone contact - Successful,2023-05-14,,False
70094,2791,Direct Mail,2024-05-18,Delivered,115.0,Sarah M,Direct Mail contact - Delivered,2024-05-18,,False
70095,2791,Direct Mail,2023-03-04,Delivered,121.0,Sarah M,Direct Mail contact - Delivered,2023-03-04,,True
70096,2477,SMS,2024-10-31,Opted Out,118.0,Emily L,SMS contact - Opted Out,2024-10-31,2025-03-10,False
70097,2477,Direct Mail,2024-08-02,Bounced,107.0,Priya S,Direct Mail contact - Bounced,2024-08-02,,False
70098,2477,Direct Mail,2023-01-07,Delivered,,James K,Direct Mail contact - Delivered,2023-01-07,,False
70099,2477,Email,2023-05-28,Successful,,Priya S,Email contact - Successful,2023-05-28,,False
70100,2477,Email,2023-10-29,Bounced,108.0,Priya S,Email contact - Bounced,2023-10-29,,False
70101,2477,Email,2024-02-28,Delivered,,Ahmed R,Email contact - Delivered,2024-02-28,,False
70102,2477,Email,2024-02-19,Delivered,104.0,Priya S,Email contact - Delivered,2024-02-19,,False
70103,2477,Email,2024-09-25,Bounced,,Emily L,Email contact - Bounced,2024-09-25,,True
70104,2537,Phone,2024-05-20,No Answer,131.0,Emily L,Phone contact - No Answer,2024-05-20,,False
70105,2537,Email,2024-05-03,Delivered,106.0,Emily L,Email contact - Delivered,2024-05-03,,False
70106,2537,SMS,2024-08-01,Delivered,115.0,James K,SMS contact - Delivered,2024-08-01,,False
70107,2537,Phone,2024-08-13,Delivered,,Priya S,Phone contact - Delivered,2024-08-13,,False
70108,2537,Email,2023-05-31,Delivered,,Sarah M,Email contact - Delivered,2023-05-31,,True
70109,1827,Direct Mail,2024-03-24,Delivered,,James K,Direct Mail contact - Delivered,2024-03-24,,False
70110,1827,Direct Mail,2024-05-01,Delivered,118.0,Ahmed R,Direct Mail contact - Delivered,2024-05-01,,False
70111,1827,Phone,2023-06-21,No Answer,,Ahmed R,Phone contact - No Answer,2023-06-21,,False
70112,1827,Email,2024-11-02,Successful,111.0,James K,Email contact - Successful,2024-11-02,,False
70113,1827,SMS,2024-09-08,Opted Out,,Ahmed R,SMS contact - Opted Out,2024-09-08,2024-12-24,False
70114,1827,Direct Mail,2023-12-29,Delivered,130.0,Sarah M,Direct Mail contact - Delivered,2023-12-29,,False
70115,1827,Phone,2024-02-07,No Answer,124.0,Emily L,Phone contact - No Answer,2024-02-07,,False
70116,1827,Direct Mail,2024-07-30,Delivered,,Sarah M,Direct Mail contact - Delivered,2024-07-30,,False
70117,1827,Direct Mail,2024-09-05,Delivered,,Emily L,Direct Mail contact - Delivered,2024-09-05,,False
70118,1827,Phone,2024-08-23,Successful,130.0,Priya S,Phone contact - Successful,2024-08-23,,True
70119,2407,Email,2023-01-05,Bounced,133.0,Ahmed R,Email contact - Bounced,2023-01-05,,False
70120,2407,SMS,2024-05-17,Opted Out,,Emily L,SMS contact - Opted Out,2024-05-17,2024-06-23,False
70121,2407,SMS,2024-07-26,Delivered,109.0,Emily L,SMS contact - Delivered,2024-07-26,,False
70122,2407,Phone,2024-06-03,Successful,130.0,Sarah M,Phone contact - Successful,2024-06-03,,False
70123,2407,Direct Mail,2024-09-27,Delivered,100.0,Emily L,Direct Mail contact - Delivered,2024-09-27,,False
70124,2407,SMS,2024-10-14,Delivered,,Priya S,SMS contact - Delivered,2024-10-14,,False
70125,2407,Email,2023-12-25,Successful,,Emily L,Email contact - Successful,2023-12-25,,False
70126,2407,Email,2023-01-28,Delivered,115.0,Ahmed R,Email contact - Delivered,2023-01-28,,False
70127,2407,Phone,2024-03-15,Successful,117.0,Emily L,Phone contact - Successful,2024-03-15,,False
