donation_id,donor_id,donation_date,amount,campaign_id,payment_method,gift_type,gift_aid_claimed
35556,7347,2023-06-24,23.27,,Card,One-off,Yes
35557,7347,2024-08-31,17.55,102.0,Bank Transfer,One-off,Yes
35558,7347,2024-07-27,11.35,122.0,Bank Transfer,One-off,No
35559,7347,2024-03-16,27.85,119.0,Cash,One-off,No
35560,7348,2023-05-03,30.67,,Bank Transfer,One-off,No
35561,7349,2023-04-02,10.95,,Card,One-off,No
35562,7349,2024-10-02,17.4,124.0,Card,One-off,No
35563,7349,2024-01-14,15.7,129.0,Bank Transfer,One-off,Yes
35564,7349,2024-08-19,9.1,125.0,Card,One-off,Yes
35565,7349,2024-03-02,14.14,119.0,Card,One-off,No
35566,7349,2024-08-28,9.78,125.0,Cheque,One-off,Yes
35567,7349,2024-07-22,10.74,127.0,Cash,One-off,Yes
35568,7349,2024-07-16,10.11,121.0,Card,One-off,Yes
35569,7349,2023-03-11,18.37,110.0,Cash,One-off,Yes
35570,7349,2023-09-09,11.36,,Card,One-off,No
35571,7349,2023-07-22,12.33,116.0,Bank Transfer,One-off,No
35572,7349,2024-06-15,20.37,132.0,Bank Transfer,One-off,Yes
35573,7349,2024-09-09,11.46,124.0,Cash,One-off,Yes
35574,7349,2023-09-25,21.03,,Card,One-off,No
35575,7349,2023-04-09,11.59,,Card,One-off,Yes
35576,7349,2024-10-07,11.47,107.0,Card,One-off,No
35577,7349,2023-02-23,13.61,113.0,Bank Transfer,One-off,Yes
35578,7349,2024-05-02,13.88,,Cash,One-off,Yes
35579,7350,2023-06-18,15.26,126.0,Cash,One-off,No
35580,7350,2024-07-08,15.2,127.0,Bank Transfer,One-off,Yes
35581,7355,2023-03-20,14.61,115.0,Card,One-off,Yes
35582,7355,2023-02-02,13.68,113.0,Bank Transfer,One-off,Yes
35583,7355,2023-09-27,10.36,123.0,Cash,One-off,Yes
35584,7355,2023-05-23,15.47,108.0,Card,One-off,No
35585,7355,2024-08-17,10.49,122.0,Card,One-off,Yes
35586,7356,2024-06-26,18.13,,Bank Transfer,One-off,No
35587,7356,2023-03-05,5.0,115.0,Card,One-off,Yes
35588,7356,2023-03-21,13.95,100.0,Card,One-off,Yes
35589,7356,2023-11-22,15.15,112.0,Card,One-off,Yes
35590,7356,2023-12-17,8.08,,Cash,One-off,No
35591,7358,2023-03-19,11.65,110.0,Card,One-off,Yes
35592,7358,2024-10-05,22.76,107.0,Bank Transfer,One-off,No
35593,7358,2023-07-28,16.15,116.0,Card,One-off,Yes
35594,7358,2023-03-31,20.38,110.0,Bank Transfer,One-off,Yes
35595,7358,2023-01-26,14.67,,Cash,One-off,No
35596,7358,2023-02-08,14.93,131.0,Card,One-off,Yes
35597,7359,2024-08-11,31.94,102.0,Card,One-off,Yes
35598,7360,2023-09-18,5.46,,Bank Transfer,One-off,No
35599,7360,2024-04-24,5.0,104.0,Cash,One-off,Yes
35600,7360,2024-09-12,8.51,107.0,Card,One-off,Yes
35601,7362,2023-04-02,111.55,103.0,Card,One-off,Yes
35602,7362,2023-08-20,88.16,109.0,Cash,One-off,Yes
35603,7362,2023-02-01,132.97,118.0,Card,One-off,Yes
35604,7362,2023-11-24,68.81,112.0,Card,One-off,No
35605,7362,2023-06-19,131.1,126.0,Bank Transfer,One-off,Yes
35606,7362,2023-03-14,186.29,114.0,Card,One-off,No
35607,7362,2023-02-20,67.75,113.0,Card,One-off,Yes
35608,7362,2023-03-21,128.5,100.0,Card,One-off,Yes
35609,7364,2023-03-15,5.0,100.0,Card,One-off,No
35610,7364,2023-07-31,8.41,116.0,Card,One-off,No
35611,7365,2024-05-20,11.99,,Card,One-off,Yes
35612,7365,2023-01-29,16.35,,Card,One-off,Yes
35613,7365,2024-03-18,9.02,119.0,Bank Transfer,One-off,Yes
35614,7365,2023-09-17,11.91,123.0,Card,One-off,No
35615,7365,2024-09-24,15.4,124.0,Bank Transfer,One-off,No
35616,7365,2023-01-12,18.23,,Cash,One-off,Yes
35617,7365,2024-09-04,18.48,102.0,Card,One-off,Yes
35618,7365,2024-03-28,11.03,,Cash,One-off,No
35619,7366,2023-09-07,12.88,117.0,Bank Transfer,One-off,Yes
35620,7367,2024-06-09,10.8,120.0,Cash,One-off,No
35621,7367,2023-05-25,7.39,108.0,Cash,One-off,Yes
35622,7367,2023-07-29,8.97,116.0,Cash,One-off,Yes
35623,7368,2023-12-31,19.15,129.0,Card,One-off,Yes
35624,7370,2024-09-07,26.48,102.0,Card,One-off,No
35625,7370,2024-06-16,19.14,132.0,Bank Transfer,One-off,Yes
35626,7370,2024-04-03,24.96,101.0,Card,One-off,Yes
35627,7370,2024-03-16,15.92,119.0,Bank Transfer,One-off,No
35628,7370,2024-01-11,36.79,105.0,Bank Transfer,One-off,Yes
35629,7370,2024-06-15,38.66,132.0,Bank Transfer,One-off,No
35630,7371,2023-05-26,11.21,108.0,Card,One-off,Yes
35631,7371,2024-08-11,13.7,102.0,Card,One-off,Yes
35632,7371,2023-03-24,11.48,114.0,Card,One-off,Yes
35633,7371,2024-01-15,8.7,105.0,Bank Transfer,One-off,No
35634,7371,2023-10-29,12.53,,Bank Transfer,One-off,Yes
35635,7371,2024-02-03,19.3,,Cash,One-off,Yes
35636,7371,2023-05-28,10.36,108.0,Card,One-off,Yes
35637,7371,2023-01-30,10.67,113.0,Cash,One-off,Yes
35638,7372,2023-03-20,8.29,110.0,Bank Transfer,One-off,No
35639,7372,2024-04-24,10.66,,Card,One-off,Yes
35640,7372,2023-08-14,14.61,130.0,Cash,One-off,Yes
35641,7372,2024-07-28,7.37,134.0,Bank Transfer,One-off,No
35642,7372,2023-05-29,9.02,108.0,Card,One-off,Yes
35643,7372,2024-05-06,5.37,,Bank Transfer,One-off,Yes
35644,7373,2024-10-05,5.0,107.0,Card,One-off,Yes
35645,7374,2024-03-15,12.04,133.0,Card,One-off,No
35646,7374,2023-02-25,16.57,118.0,Bank Transfer,One-off,Yes
35647,7374,2024-05-01,21.96,104.0,Bank Transfer,One-off,Yes
35648,7374,2023-09-21,22.67,123.0,Card,One-off,Yes
35649,7374,2024-04-09,17.71,101.0,Bank Transfer,One-off,No
35650,7376,2024-09-14,10.1,107.0,Bank Transfer,One-off,Yes
35651,7376,2024-10-02,11.93,107.0,Card,One-off,Yes
35652,7377,2024-09-12,30.15,106.0,Bank Transfer,One-off,No
35653,7377,2024-06-15,40.94,132.0,Cash,One-off,Yes
35654,7377,2024-07-28,33.65,134.0,Card,One-off,No
35655,7377,2024-06-15,39.86,132.0,Bank Transfer,One-off,Yes
35656,7377,2024-03-31,42.84,101.0,Cash,One-off,No
35657,7378,2023-03-02,15.03,110.0,Cheque,One-off,No
35658,7379,2023-03-20,34.69,110.0,Cash,One-off,No
35659,7379,2024-08-10,25.07,122.0,Card,One-off,No
35660,7381,2024-04-10,7.39,101.0,Card,One-off,Yes
35661,7382,2023-02-14,67.64,131.0,Bank Transfer,One-off,Yes
35662,7382,2023-02-22,43.84,113.0,Card,One-off,Yes
35663,7382,2023-05-20,63.86,111.0,Card,One-off,No
35664,7382,2023-02-04,55.34,118.0,Bank Transfer,One-off,Yes
35665,7384,2023-06-13,20.07,126.0,Card,One-off,Yes
35666,7384,2024-07-25,14.94,121.0,Cash,One-off,Yes
35667,7384,2023-01-29,21.28,131.0,Bank Transfer,One-off,No
35668,7384,2024-01-21,20.62,129.0,Cash,One-off,Yes
35669,7385,2024-01-02,21.6,,Bank Transfer,One-off,No
35670,7385,2024-07-21,20.29,127.0,Cash,One-off,No
35671,7385,2023-02-24,36.76,113.0,Card,One-off,Yes
35672,7386,2023-03-19,36.42,100.0,Card,One-off,Yes
35673,7386,2023-03-09,22.05,103.0,Card,One-off,No
35674,7387,2024-09-16,40.02,107.0,Bank Transfer,One-off,Yes
35675,7387,2024-03-16,34.48,133.0,Cheque,One-off,No
35676,7387,2024-04-30,34.08,104.0,Bank Transfer,One-off,Yes
35677,7387,2024-06-02,23.31,120.0,Bank Transfer,One-off,Yes
35678,7387,2024-01-14,23.88,,Bank Transfer,One-off,Yes
35679,7387,2024-01-02,45.72,105.0,Card,One-off,Yes
35680,7387,2024-03-10,28.18,119.0,Card,One-off,No
35681,7387,2024-09-16,22.57,107.0,Bank Transfer,One-off,No
35682,7387,2024-10-09,32.66,107.0,Card,One-off,Yes
35683,7387,2023-11-23,50.02,112.0,Card,One-off,No
35684,7387,2023-09-16,26.86,123.0,Card,One-off,No
35685,7387,2023-09-20,54.68,123.0,Card,One-off,Yes
35686,7387,2024-08-27,30.38,125.0,Bank Transfer,One-off,Yes
35687,7387,2024-08-29,35.5,125.0,Cash,One-off,Yes
35688,7387,2023-11-29,49.07,,Bank Transfer,One-off,Yes
35689,7387,2024-08-14,45.14,125.0,Cash,One-off,No
35690,7387,2023-09-22,38.5,123.0,Bank Transfer,One-off,Yes
35691,7387,2024-07-18,46.74,,Cash,One-off,No
35692,7387,2024-08-03,28.31,122.0,Cash,One-off,Yes
35693,7387,2024-09-22,35.96,106.0,Bank Transfer,One-off,Yes
35694,7387,2024-10-24,50.54,,Card,One-off,No
35695,7389,2024-02-18,16.5,,Card,One-off,No
35696,7389,2024-08-19,19.29,125.0,Cheque,One-off,Yes
35697,7391,2023-09-04,64.61,109.0,Bank Transfer,One-off,No
35698,7391,2023-11-10,64.83,,Card,One-off,No
35699,7391,2023-08-23,65.54,117.0,Bank Transfer,One-off,Yes
35700,7391,2024-03-21,71.17,119.0,Bank Transfer,One-off,Yes
35701,7391,2023-03-04,68.74,110.0,Card,One-off,No
35702,7391,2023-04-05,75.72,,Card,One-off,Yes
35703,7391,2024-09-30,65.8,107.0,Card,One-off,Yes
35704,7391,2023-08-05,38.7,,Card,One-off,Yes
35705,7391,2023-08-16,66.31,130.0,Card,One-off,No
35706,7392,2024-01-24,39.3,128.0,Card,One-off,Yes
35707,7392,2023-11-21,30.68,,Card,One-off,Yes
35708,7392,2024-10-11,34.31,,Card,One-off,Yes
35709,7392,2023-07-19,26.35,,Card,One-off,No
35710,7392,2023-05-29,36.17,,Card,One-off,Yes
35711,7393,2024-07-20,14.33,122.0,Direct Debit,Regular,Yes
35712,7393,2023-09-27,8.72,,Direct Debit,One-off,Yes
35713,7393,2024-07-12,12.41,,Direct Debit,Regular,Yes
35714,7393,2023-12-22,13.38,,Direct Debit,Regular,Yes
35715,7393,2024-02-17,15.52,,Direct Debit,Regular,No
35716,7393,2023-05-28,11.96,126.0,Direct Debit,Regular,No
35717,7393,2023-05-21,10.37,,Direct Debit,Regular,Yes
35718,7393,2024-07-29,7.67,134.0,Direct Debit,Regular,Yes
35719,7393,2024-08-20,7.33,125.0,Card,Regular,No
35720,7393,2023-08-12,19.88,,Direct Debit,Regular,No
35721,7393,2024-07-28,17.08,134.0,Card,Regular,Yes
35722,7393,2024-09-28,13.15,107.0,Direct Debit,Regular,Yes
35723,7396,2024-04-10,5.0,101.0,Direct Debit,Regular,No
35724,7396,2023-08-07,5.62,130.0,Card,Regular,Yes
35725,7396,2023-03-31,5.0,103.0,Direct Debit,Regular,Yes
35726,7396,2023-01-30,5.1,113.0,Direct Debit,Regular,Yes
35727,7396,2023-12-06,5.0,112.0,Direct Debit,Regular,Yes
35728,7396,2024-01-18,6.28,128.0,Direct Debit,Regular,Yes
35729,7396,2023-08-10,7.07,130.0,Direct Debit,Regular,No
35730,7396,2024-07-28,6.14,127.0,Direct Debit,Regular,Yes
35731,7396,2023-03-19,5.0,103.0,Direct Debit,Regular,No
35732,7397,2024-09-04,15.34,102.0,Card,One-off,Yes
35733,7397,2024-08-16,21.17,,Bank Transfer,One-off,No
35734,7397,2024-08-30,9.53,,Card,One-off,Yes
35735,7397,2024-04-01,14.64,101.0,Bank Transfer,One-off,Yes
35736,7397,2024-01-30,13.69,128.0,Cash,One-off,No
35737,7397,2024-03-29,9.62,101.0,Card,One-off,No
35738,7397,2024-04-20,24.36,104.0,Card,One-off,Yes
35739,7397,2024-11-17,11.86,,Card,One-off,Yes
35740,7397,2024-09-19,11.2,107.0,Card,One-off,Yes
35741,7397,2024-01-22,11.7,128.0,Card,One-off,Yes
35742,7397,2024-04-04,12.58,101.0,Card,One-off,Yes
35743,7397,2024-03-17,19.13,119.0,Card,One-off,No
35744,7397,2024-08-18,14.12,122.0,Bank Transfer,One-off,Yes
35745,7397,2024-02-08,15.79,128.0,Bank Transfer,One-off,Yes
35746,7397,2024-12-21,7.95,,Card,One-off,No
35747,7397,2024-04-05,17.38,,Card,One-off,No
35748,7397,2024-03-14,21.07,133.0,Card,One-off,No
35749,7397,2024-09-04,13.06,125.0,Card,One-off,Yes
35750,7398,2024-05-02,11.56,104.0,Cash,One-off,No
35751,7398,2024-02-02,12.5,,Bank Transfer,One-off,No
35752,7398,2023-08-15,5.0,117.0,Card,One-off,Yes
35753,7398,2024-08-07,6.29,121.0,Card,One-off,Yes
35754,7399,2023-12-30,12.47,,Bank Transfer,One-off,Yes
35755,7399,2023-10-05,13.41,,Bank Transfer,One-off,Yes
35756,7399,2024-05-11,9.51,,Card,One-off,Yes
35757,7399,2024-02-10,11.71,128.0,Bank Transfer,One-off,Yes
35758,7400,2023-03-16,14.85,103.0,Card,One-off,Yes
35759,7400,2024-09-23,16.4,107.0,Bank Transfer,One-off,Yes
35760,7400,2023-02-21,14.38,113.0,Cash,One-off,Yes
35761,7400,2024-04-09,24.51,101.0,Card,One-off,No
35762,7400,2024-07-28,10.33,134.0,Card,One-off,Yes
35763,7400,2023-08-11,19.22,130.0,Card,One-off,No
35764,7400,2024-01-21,22.18,128.0,Card,One-off,Yes
35765,7401,2024-01-30,8.26,128.0,Card,One-off,Yes
35766,7401,2024-04-04,7.13,101.0,Bank Transfer,One-off,Yes
35767,7404,2024-11-13,15.95,,Card,One-off,Yes
35768,7404,2024-06-14,31.57,120.0,Bank Transfer,One-off,Yes
35769,7404,2024-08-16,13.12,122.0,Cash,One-off,Yes
35770,7406,2024-04-25,12.08,104.0,Bank Transfer,One-off,No
35771,7407,2024-09-16,44.67,,Card,One-off,No
35772,7407,2024-10-03,54.59,107.0,Card,One-off,No
35773,7407,2024-07-28,49.03,134.0,Cheque,One-off,Yes
35774,7407,2024-08-01,39.34,122.0,Cash,One-off,No
35775,7407,2024-06-10,59.93,120.0,Card,One-off,No
35776,7408,2023-01-16,11.47,,Card,One-off,No
35777,7408,2023-09-30,12.01,123.0,Cash,One-off,No
35778,7409,2024-07-23,26.45,,Card,One-off,Yes
35779,7410,2023-11-12,20.13,,Card,One-off,Yes
35780,7410,2024-07-31,10.63,122.0,Cash,One-off,No
35781,7412,2024-01-21,5.0,128.0,Cheque,One-off,Yes
35782,7412,2024-01-05,5.0,129.0,Bank Transfer,One-off,Yes
35783,7415,2024-07-23,8.36,127.0,Cash,One-off,Yes
35784,7416,2024-09-16,27.83,107.0,Cheque,One-off,Yes
35785,7417,2024-07-11,12.65,121.0,Card,One-off,No
35786,7417,2024-07-25,20.09,121.0,Card,One-off,No
35787,7417,2024-09-28,15.54,124.0,Card,One-off,No
35788,7417,2024-01-04,18.31,129.0,Card,One-off,Yes
35789,7417,2023-01-06,20.66,,Card,One-off,Yes
35790,7417,2024-01-22,16.6,129.0,Card,One-off,Yes
35791,7418,2024-09-21,9.58,107.0,Cash,One-off,Yes
35792,7418,2023-03-12,12.74,114.0,Card,One-off,Yes
35793,7418,2024-09-21,13.06,106.0,Bank Transfer,One-off,No
35794,7418,2024-09-15,14.03,106.0,Bank Transfer,One-off,Yes
35795,7419,2024-09-11,30.4,124.0,Cash,One-off,Yes
35796,7419,2024-10-05,24.61,124.0,Bank Transfer,One-off,Yes
35797,7420,2024-02-05,7.25,,Bank Transfer,One-off,No
35798,7420,2024-05-23,6.5,,Card,One-off,No
35799,7421,2024-04-17,13.31,104.0,Card,One-off,No
35800,7421,2024-10-04,5.82,124.0,Card,One-off,No
35801,7421,2024-07-10,13.68,121.0,Card,One-off,Yes
35802,7421,2024-01-24,14.75,129.0,Cheque,One-off,Yes
35803,7421,2024-01-05,11.23,129.0,Cash,One-off,No
35804,7421,2023-03-24,10.21,103.0,Card,One-off,Yes
35805,7422,2023-04-04,43.48,114.0,Bank Transfer,One-off,No
35806,7422,2023-05-17,39.8,111.0,Cash,One-off,No
35807,7422,2023-09-19,29.81,123.0,Bank Transfer,One-off,Yes
35808,7423,2024-09-26,11.87,107.0,Cash,One-off,No
35809,7423,2024-09-12,24.83,124.0,Cheque,One-off,Yes
35810,7425,2023-06-05,20.74,,Bank Transfer,One-off,Yes
35811,7425,2024-09-17,20.07,124.0,Card,One-off,Yes
35812,7425,2023-04-05,20.52,114.0,Cash,One-off,Yes
35813,7425,2024-07-29,26.61,121.0,Card,One-off,Yes
35814,7426,2023-08-25,52.71,109.0,Bank Transfer,One-off,Yes
35815,7426,2024-09-05,30.62,125.0,Cheque,One-off,No
35816,7426,2023-05-22,42.4,108.0,Bank Transfer,One-off,Yes
35817,7428,2024-07-29,7.2,134.0,Card,One-off,Yes
35818,7428,2024-07-29,5.5,134.0,Bank Transfer,One-off,No
35819,7428,2024-09-16,8.94,107.0,Cash,One-off,No
35820,7428,2024-07-27,5.0,122.0,Card,One-off,No
35821,7428,2024-07-29,5.4,134.0,Card,One-off,No
35822,7428,2024-09-26,6.71,107.0,Bank Transfer,One-off,Yes
35823,7428,2024-07-28,6.63,122.0,Cash,One-off,No
35824,7432,2024-09-06,28.87,,Card,One-off,Yes
35825,7435,2024-08-23,39.04,125.0,Card,One-off,No
35826,7435,2023-11-24,32.42,112.0,Card,One-off,No
35827,7435,2024-03-11,47.67,119.0,Bank Transfer,One-off,Yes
35828,7435,2024-04-06,23.07,101.0,Card,One-off,Yes
35829,7435,2023-06-22,40.61,,Bank Transfer,One-off,No
35830,7437,2024-07-11,29.83,127.0,Bank Transfer,One-off,No
35831,7437,2024-04-02,50.1,101.0,Bank Transfer,One-off,Yes
35832,7437,2024-08-11,23.09,122.0,Card,One-off,No
35833,7437,2024-09-11,20.26,124.0,Bank Transfer,One-off,Yes
35834,7438,2024-02-08,47.4,128.0,Bank Transfer,One-off,No
35835,7438,2023-11-26,117.68,,Card,One-off,Yes
35836,7438,2023-09-02,89.06,109.0,Card,One-off,No
35837,7438,2023-12-24,78.27,105.0,Bank Transfer,One-off,No
35838,7438,2024-06-14,27.98,120.0,Bank Transfer,One-off,Yes
35839,7438,2023-09-07,92.89,109.0,Cash,One-off,Yes
35840,7440,2024-10-01,29.66,124.0,Direct Debit,Regular,No
35841,7440,2024-01-01,33.7,129.0,Direct Debit,Regular,No
35842,7440,2024-02-05,31.3,,Direct Debit,Regular,Yes
35843,7440,2024-03-28,36.41,101.0,Direct Debit,Regular,No
35844,7440,2024-07-27,46.27,,Direct Debit,Regular,No
35845,7440,2024-08-02,18.58,122.0,Direct Debit,Regular,No
35846,7440,2024-08-18,23.88,122.0,Direct Debit,Regular,No
35847,7440,2023-08-14,28.53,109.0,Direct Debit,Regular,Yes
35848,7440,2024-06-14,10.58,120.0,Direct Debit,Regular,No
35849,7440,2024-06-09,12.01,120.0,Direct Debit,Regular,Yes
35850,7440,2023-11-22,30.07,112.0,Direct Debit,Regular,Yes
35851,7441,2023-03-29,36.31,110.0,Card,One-off,No
35852,7441,2024-05-29,22.93,120.0,Cheque,One-off,Yes
35853,7441,2023-08-12,24.66,130.0,Card,One-off,No
35854,7441,2024-09-26,26.61,107.0,Cash,One-off,No
35855,7441,2023-03-19,42.62,114.0,Card,One-off,Yes
35856,7442,2024-09-25,12.69,124.0,Card,One-off,No
35857,7442,2023-12-24,9.46,105.0,Card,One-off,No
35858,7442,2024-09-05,6.65,125.0,Cash,One-off,Yes
35859,7442,2023-04-25,17.11,111.0,Cash,One-off,Yes
35860,7442,2023-05-27,5.0,108.0,Card,One-off,Yes
35861,7442,2024-03-07,15.43,119.0,Card,One-off,No
35862,7443,2023-11-02,36.97,,Direct Debit,Regular,Yes
35863,7443,2023-10-13,23.3,,Direct Debit,Regular,No
35864,7443,2023-09-10,26.22,109.0,Direct Debit,Regular,Yes
35865,7443,2023-03-20,16.37,100.0,Direct Debit,Regular,Yes
35866,7443,2023-06-12,21.6,,Direct Debit,Regular,Yes
35867,7443,2024-08-07,24.9,121.0,Direct Debit,Regular,Yes
35868,7443,2024-09-23,24.41,107.0,Direct Debit,Regular,No
35869,7443,2023-03-25,29.2,100.0,Card,Regular,Yes
35870,7443,2023-03-24,26.56,114.0,Bank Transfer,Regular,No
35871,7443,2024-06-14,21.14,120.0,Bank Transfer,Regular,Yes
35872,7443,2023-09-02,32.84,117.0,Direct Debit,Regular,Yes
35873,7443,2024-09-11,24.2,107.0,Bank Transfer,Regular,Yes
35874,7444,2024-07-22,20.44,122.0,Direct Debit,Regular,No
35875,7444,2024-01-17,13.14,129.0,Direct Debit,Regular,Yes
35876,7444,2024-05-27,25.59,,Direct Debit,Regular,No
35877,7444,2024-07-29,25.42,134.0,Direct Debit,Regular,Yes
35878,7444,2024-03-28,15.82,101.0,Direct Debit,Regular,Yes
35879,7444,2024-04-06,26.14,101.0,Card,Regular,No
35880,7444,2024-08-02,27.88,127.0,Direct Debit,Regular,Yes
35881,7444,2024-02-29,27.67,,Direct Debit,Regular,Yes
35882,7446,2024-09-07,59.42,125.0,Card,One-off,No
35883,7447,2024-09-19,6.59,107.0,Bank Transfer,One-off,No
35884,7447,2023-06-28,9.95,,Card,One-off,No
35885,7447,2024-05-23,6.3,120.0,Cash,One-off,No
35886,7447,2023-08-19,8.49,130.0,Bank Transfer,One-off,Yes
35887,7447,2023-08-15,6.84,130.0,Card,One-off,Yes
35888,7447,2024-08-11,6.6,122.0,Card,One-off,No
35889,7447,2024-10-02,10.33,107.0,Bank Transfer,One-off,Yes
35890,7448,2023-03-12,13.49,103.0,Card,One-off,Yes
35891,7449,2024-08-04,9.26,121.0,Card,One-off,Yes
35892,7449,2024-05-21,5.0,120.0,Bank Transfer,One-off,Yes
35893,7449,2024-08-15,9.26,,Cash,One-off,No
35894,7449,2023-12-28,5.0,,Card,One-off,Yes
35895,7449,2024-09-05,9.44,125.0,Card,One-off,Yes
35896,7449,2024-07-29,8.68,134.0,Card,One-off,Yes
35897,7450,2024-08-01,5.0,127.0,Card,One-off,No
35898,7451,2024-01-31,21.64,128.0,Bank Transfer,One-off,No
35899,7451,2024-02-23,14.0,119.0,Cash,One-off,Yes
35900,7451,2023-02-06,32.85,131.0,Card,One-off,No
35901,7451,2023-03-05,16.23,100.0,Card,One-off,Yes
35902,7451,2023-08-18,22.13,130.0,Card,One-off,Yes
35903,7451,2023-03-01,19.52,115.0,Card,One-off,No
35904,7453,2024-03-29,50.82,101.0,Bank Transfer,One-off,Yes
35905,7453,2023-08-18,38.71,117.0,Card,One-off,Yes
35906,7453,2024-08-17,34.94,122.0,Cash,One-off,Yes
35907,7453,2024-01-18,17.57,128.0,Cash,One-off,Yes
35908,7453,2024-06-09,46.4,120.0,Card,One-off,Yes
35909,7453,2023-03-17,34.36,115.0,Bank Transfer,One-off,Yes
35910,7454,2024-07-11,20.23,121.0,Card,One-off,Yes
35911,7454,2024-08-13,20.26,122.0,Bank Transfer,One-off,No
35912,7455,2023-10-15,9.8,,Card,One-off,No
35913,7455,2024-03-14,5.0,119.0,Card,One-off,Yes
35914,7455,2023-02-12,8.69,131.0,Cash,One-off,Yes
35915,7455,2024-01-03,7.63,105.0,Cheque,One-off,No
35916,7455,2024-01-13,9.82,,Card,One-off,Yes
35917,7455,2023-04-16,5.39,,Cash,One-off,No
35918,7455,2023-08-30,9.9,,Cash,One-off,Yes
35919,7455,2024-08-22,9.84,125.0,Bank Transfer,One-off,Yes
35920,7458,2024-09-18,15.53,107.0,Card,One-off,No
35921,7459,2024-07-28,23.68,122.0,Card,One-off,Yes
35922,7459,2023-06-10,29.67,126.0,Card,One-off,No
35923,7459,2024-10-08,29.16,107.0,Card,One-off,Yes
35924,7459,2024-09-19,24.29,124.0,Card,One-off,No
35925,7460,2024-01-17,11.71,129.0,Bank Transfer,One-off,Yes
35926,7461,2024-09-23,10.85,,Cash,One-off,Yes
35927,7462,2024-05-30,12.1,,Cheque,One-off,Yes
35928,7462,2024-08-24,23.35,102.0,Card,One-off,No
35929,7464,2024-08-31,15.8,125.0,Card,One-off,Yes
35930,7464,2023-08-15,26.31,116.0,Card,One-off,Yes
35931,7464,2024-09-09,39.1,125.0,Card,One-off,Yes
35932,7464,2024-09-07,38.27,106.0,Bank Transfer,One-off,Yes
35933,7465,2024-09-22,49.31,124.0,Bank Transfer,One-off,No
35934,7466,2024-08-30,8.61,125.0,Card,Regular,Yes
35935,7466,2023-08-20,16.54,116.0,Direct Debit,Regular,Yes
35936,7466,2024-04-04,17.49,101.0,Direct Debit,Regular,Yes
35937,7466,2023-03-11,13.65,,Card,One-off,Yes
35938,7466,2024-01-04,25.07,105.0,Direct Debit,Regular,No
35939,7466,2023-08-26,18.25,109.0,Direct Debit,Regular,Yes
35940,7466,2024-07-17,13.74,121.0,Direct Debit,Regular,Yes
35941,7466,2023-12-14,15.2,112.0,Card,Regular,No
35942,7466,2023-03-09,15.85,100.0,Direct Debit,Regular,No
35943,7466,2023-08-06,7.96,116.0,Direct Debit,Regular,Yes
35944,7466,2024-06-16,10.59,132.0,Direct Debit,One-off,No
35945,7466,2024-08-15,13.52,125.0,Cheque,Regular,No
35946,7466,2024-09-13,19.38,125.0,Direct Debit,Regular,No
35947,7468,2024-06-16,8.74,132.0,Card,One-off,Yes
35948,7469,2023-11-21,59.16,,Direct Debit,Regular,Yes
35949,7469,2023-08-29,36.33,117.0,Direct Debit,Regular,No
35950,7469,2024-08-20,78.17,125.0,Cash,Regular,Yes
35951,7469,2024-01-06,44.12,,Card,Regular,Yes
35952,7469,2024-01-07,59.16,105.0,Direct Debit,Regular,Yes
35953,7469,2023-08-15,49.02,,Direct Debit,Regular,Yes
35954,7469,2023-10-05,103.91,123.0,Direct Debit,Regular,No
35955,7470,2024-03-02,51.26,119.0,Bank Transfer,One-off,No
35956,7470,2024-04-23,38.36,,Card,One-off,No
35957,7470,2024-07-29,30.49,134.0,Cash,One-off,No
35958,7470,2024-01-09,15.22,,Card,One-off,Yes
35959,7471,2024-09-02,19.41,102.0,Bank Transfer,One-off,No
35960,7471,2024-03-14,13.92,133.0,Card,One-off,No
35961,7471,2024-07-30,27.57,122.0,Bank Transfer,One-off,No
35962,7471,2024-09-21,32.84,124.0,Card,One-off,Yes
35963,7473,2024-09-29,7.09,106.0,Card,One-off,Yes
35964,7475,2024-07-17,15.71,121.0,Cheque,One-off,No
35965,7475,2024-03-16,23.7,133.0,Card,One-off,Yes
